priority,candidateId,brand,productName,category,targetFields,sourceUrls,allowedSourceHints,sourceAdapter,domain,robotsStatus,termsStatus,detailFetchDecision,extractedFields,phaseCStatus,blockedReason,needsManualReview
880,naver-59299330294,하트퍼센트,하트퍼센트 커스텀 립 앤 치크 싱글 로지코랄 M2,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2638353380?sitmNo=LO2638353380_2638353381&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
881,naver-56466303398,하트퍼센트,[NEW] 하트퍼센트 도트 온 무드 컨투어 아이라이너 슬림 8colors,liner,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000209310,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
882,naver-60640937070,하트퍼센트,하트퍼센트 아이라이너 섀도우 펜슬 도트 온 무드 컨투어 슬림 MNS,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2711686895?sitmNo=LO2711686895_2711686896&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
883,naver-60640937414,하트퍼센트,하트퍼센트 젤 아이라이너 애교살 컨실러 펜슬 도트 온 무드 MNS,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2711686581?sitmNo=LO2711686581_2711686582&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
884,naver-50668581212,하트퍼센트,[하트퍼센트] 도트 온 무드 컨투어 아이라이너 슬림,liner,colorFamily | texture | intensity,http://www.wconcept.co.kr/Product/306122480?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
885,naver-56092819208,하트퍼센트,[하트퍼센트] 도트 온 무드 젤 아이라이너 펜슬,liner,colorFamily | texture | intensity,http://www.wconcept.co.kr/Product/307328518?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
886,naver-51165031441,하트퍼센트,하트퍼센트 도트 온 무드 컨투어 아이라이너 슬림,liner,colorFamily | texture | intensity,https://chicor.com/goods/0000000107919?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
887,naver-60564144824,하트퍼센트,하트퍼센트 도트 온 무드 컨투어 아이라이너 슬림 5002347,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2706695128?sitmNo=LO2706695128_2706695129&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
888,naver-60638631143,하트퍼센트,NEW 하트퍼센트 도트 온 무드 컨투어 아이라이너 슬림 8colors 4066433,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2711085847?sitmNo=LO2711085847_2711085848&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
889,naver-60638630692,하트퍼센트,리우 NEW 기획 하트퍼센트 도트 온 무드 젤 아이라이너 펜슬 0.5g 10종 4066208,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2711108988?sitmNo=LO2711108988_2711108989&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
890,naver-60427922969,하트퍼센트,NEW 하트퍼센트 도트 온 무드 컨투어 아이라이너 슬림 8colors,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2700001263?sitmNo=LO2700001263_2700001264&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
891,naver-56466289432,하트퍼센트,[NEW] 하트퍼센트 도트 온 무드 엣지 앤 플랫 아이브로우 6colors(기획/단품),brow,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000221710,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
892,naver-58572203464,하트퍼센트,[NEW] 하트퍼센트 컬러 체인저 원유즈,brow,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000222921,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
893,naver-60640936835,하트퍼센트,하트퍼센트 아이브로우 펜슬 도트 온 무드 엣지 앤 플랫 MNS,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2711686462?sitmNo=LO2711686462_2711686463&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
894,naver-54649607623,하트퍼센트,[하트퍼센트] 브로우 컬러 체인저,brow,colorFamily | texture | intensity,http://www.wconcept.co.kr/Product/306909734?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
895,naver-59489400071,하트퍼센트,하트퍼센트 브로우 컬러 체인저 애쉬 브라운,brow,colorFamily | texture | intensity,https://chicor.com/goods/5100002007500?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,manual_review_required,terms_not_configured,True
896,naver-55712261509,하트퍼센트,하트퍼센트 도트 온 무드 엣지 앤 플랫 아이브로우,brow,colorFamily | texture | intensity,https://chicor.com/goods/0000000117319?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
897,naver-58075109138,하트퍼센트,[뭉침없는 컬러링] 하트퍼센트 도트 온 무드 페이크업 브로우카라,brow,colorFamily | texture | intensity,https://chicor.com/goods/5100002007487?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
898,naver-54646374092,하트퍼센트,[하트퍼센트] 도트 온 무드 엣지 앤 플랫 아이브로우,brow,colorFamily | texture | intensity,http://www.wconcept.co.kr/Product/306905705?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
899,naver-60650051986,하트퍼센트,하트퍼센트 브로우 컬러 체인저 4658217,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2712248705?sitmNo=LO2712248705_2712248706&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
900,naver-60563302938,하트퍼센트,하트퍼센트 브로우 컬러 체인저 애쉬 브라운 5009650,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2706654341?sitmNo=LO2706654341_2706654342&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
901,naver-55287186644,에스쁘아,[세레나데/블러틴트] 에스쁘아 꾸뛰르 립틴트 피팅 블러 4g 12colors,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000222885,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish | texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
902,naver-49163474824,에스쁘아,[에스쁘아] 꾸뛰르 립틴트 블러벨벳,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://m.a-bly.com/goods/7607588?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=7607588,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,manual_review_required,terms_not_configured,True
903,naver-60361668457,에스쁘아,[에스쁘아] 꾸뛰르 립틴트 피팅블러,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://m.a-bly.com/goods/42299668?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=42299668,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,manual_review_required,terms_not_configured,True
904,naver-53055869728,에스쁘아,[에스쁘아] 꾸뛰르 꾸뛰르 글레이즈 AD,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://m.a-bly.com/goods/40293501?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=40293501,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
905,naver-58685170677,에스쁘아,[에스쁘아] 꾸뛰르 립 틴트 피팅블러 QWL611124529,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.ssfshop.com/public/inflow/partnerGate/serviceId/310?nextUrl=/ESPOIR/GQWL26012741518/good,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.ssfshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
906,naver-53919559473,에스쁘아,[에스쁘아] 에스쁘아 꾸뛰르 립틴트 피팅블러,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://www.wconcept.co.kr/Product/306794362?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
907,naver-53917846559,에스쁘아,에스쁘아 꾸뛰르 립틴트 피팅블러,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://chicor.com/goods/0000000119749?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,manual_review_required,terms_not_configured,True
908,naver-55322843976,에스쁘아,[에스쁘아] [1+1] 꾸뛰르 립 틴트 글레이즈 AD(BEST 컬러 ),lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://m.a-bly.com/goods/47215798?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=47215798,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,manual_review_required,terms_not_configured,True
909,naver-53917760212,에스쁘아,에스쁘아 꾸뛰르 립틴트 글레이즈 (25AD),lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://chicor.com/goods/0000000118962?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource | texture,manual_review_required,terms_not_configured,True
910,naver-53510712807,에스쁘아,[에스쁘아] NEW 꾸뛰르 립틴트 글레이즈,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1077625874&vodFlag=N&prdseqnum=1077625874&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
